Nodes,CharCap
1,0.0350962962962962
2,0.0
3,0.1938118518518518
4,0.47568888888888883
5,1.023930480480484
6,0.2219718518518517
7,0.10945925925925909
8,0.0640562962962962
9,0.135374074074074
10,0.0
11,0.0145244444444444
12,0.0594222222222222
13,0.05332222222222227
14,0.0192133333333333
15,0.0
16,0.0020940740740740668
17,0.0079955555555555
18,0.0106414814814814
19,0.11208148148147842
20,0.0
21,0.009299259259259125
22,0.0236011111111111
23,0.060270370370370224
24,0.0
25,0.0708481481481481
26,0.0
