Nodes,CharCap
1,0.0431555555555555
2,0.0
3,0.0
4,0.45628370370371896
5,0.5442962962962956
6,0.1203822222222222
7,0.11139814814814801
8,0.0572711111111109
9,0.1646129629629629
10,0.0
11,0.10023493715928754
12,0.031882222222277046
13,0.04606888888886185
14,0.0192133333333333
15,0.0
16,0.0031411111111110945
17,0.0079955555555555
18,0.009196296296349382
19,0.0499577777777777
20,0.0
21,0.0069096296296296
22,0.018665432098765398
23,0.0539048559670777
24,0.0
25,0.04732185185185181
26,0.0
