Nodes,CharCap
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.3092777777777776
10,0.0
11,0.0
12,0.0
13,0.23198077243910623
14,0.08733333333333332
15,0.0
16,0.0285555555555555
17,0.028555555555555445
18,0.049851851851851814
19,0.10620370370370363
20,0.0
21,0.0
22,0.0946018518518518
23,0.14472067901234562
24,0.0
25,0.0
26,0.0
