Nodes,CharCap
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.21177110176843505
10,0.0
11,0.0
12,0.14910518518518556
13,0.4623888888888889
14,0.07772666666666661
15,0.0
16,0.0508288888888888
17,0.0491155555555555
18,0.13996203703703702
19,0.2071483333333333
20,0.0
21,0.05590518518518511
22,0.1950135802469135
23,0.2929264691358024
24,0.0
25,0.0
26,0.0
