Nodes,CharCap
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.08364100700700458
10,0.0
11,0.0
12,0.0
13,0.08693699588477527
14,0.14888115226337523
15,0.0
16,0.0
17,0.04911555555555547
18,0.07370888888888838
19,0.1878074074074081
20,0.0
21,0.0
22,0.16280240740740737
23,0.2881876666666666
24,0.0
25,0.0
26,0.0
