Nodes,CharCap
1,0.02380740740740735
2,0.0
3,0.0
4,0.0
5,0.014351807781323804
6,0.02075555555555555
7,0.0033215452503645593
8,0.025173333333333228
9,0.4170126816608665
10,0.0
11,0.0
12,0.3883748101030934
13,0.03302777777777775
14,0.004803333333333325
15,0.0
16,0.004759259259259389
17,0.0053696296296296
18,0.022573805904199426
19,0.019012726677529835
20,0.0
21,0.0069096296296296
22,0.048259999999999935
23,0.02002407407407405
24,0.0
25,0.0235437037037037
26,0.0
