Nodes,CharCap
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.2902592592592593
10,0.0
11,0.0
12,0.06511040206872044
13,0.17688888888888885
14,0.08733333333333329
15,0.0
16,0.02855555555555549
17,0.02855555555555552
18,0.0678518518518827
19,0.0972037037036882
20,0.0
21,0.0
22,0.0946018518518518
23,0.1447206790123456
24,0.0
25,0.0
26,0.0
