Nodes,CharCap
1,0.3372296296296292
2,0.0
3,0.0
4,0.3817958518518524
5,0.3329184074074101
6,0.2293451851851851
7,0.0454418518518518
8,0.0619614814814813
9,0.13816351851852024
10,0.0
11,0.0282844444444443
12,0.14911334559558934
13,0.016513888888888877
14,0.00384266666666666
15,0.0
16,0.0020940740740740668
17,0.0079955555555555
18,0.0216222222222222
19,0.036414074074074
20,0.0
21,0.0157037037037036
22,0.033296851851861965
23,0.011858842592584977
24,0.0
25,0.0382962962962963
26,0.0
