Nodes,CharCap
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.1281888888888888
8,0.071747887887883
9,0.7819888888888923
10,0.0
11,0.0
12,0.30002888888888884
13,0.49670370370370365
14,0.07772666666666665
15,0.0
16,0.0564992592592592
17,0.0434451851851851
18,0.1328222222222222
19,0.16554851851851848
20,0.0
21,0.1032503703703703
22,0.12375000000000197
23,0.22100222222222218
24,0.0
25,0.0
26,0.0
