Nodes,CharCap
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.04180518518518528
7,0.18473111111111085
8,0.0
9,1.7482844444444445
10,0.0
11,0.0
12,0.4105997222222231
13,0.7879355555555546
14,0.13168916666666727
15,0.0
16,0.0508288888888888
17,0.049115555555555496
18,0.13137691691691686
19,0.21428814814814812
20,0.0
21,0.0965748148148148
22,0.18145703703703703
23,0.29563777777777767
24,0.0
25,0.0
26,0.0
